sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
This scratch will cost Kim $500 to fix.,This scratch will cost Kim $500 to fix.,1,0.0,13.815511557963774,3.716922323369668,1.0
"This $500 bribe will cost the government $500,000 to prove that Senator Jones accepted.","This $500 bribe will cost the government $500,000 to prove that Senator Jones accepted.",1,0.0,13.815511557963774,3.716922323369668,1.0
Kim is eager to recommend.,Kim is eager to recommend.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Who is Kim eager to recommend?,Who is Kim eager to recommend?,1,0.0,13.815511557963774,3.716922323369668,1.0
This sonata is easy to play on this piano.,This sonata is easy to play on this piano.,1,0.0,13.815511557963774,3.716922323369668,1.0
Which piano is this sonata easy to play on?,Which piano is this sonata easy to play on?,1,0.0,13.815511557963774,3.716922323369668,1.0
That dogs bark annoys people.,That dogs bark annoys people.,1,0.0,13.815511557963774,3.716922323369668,1.0
It annoys people that dogs bark.,It annoys people that dogs bark.,1,0.0,13.815511557963774,3.716922323369668,1.0
Why she told him is unclear.,Why she told him is unclear.,1,0.0,13.815511557963774,3.716922323369668,1.0
It is unclear why she told him.,It is unclear why she told him.,1,0.0,13.815511557963774,3.716922323369668,1.0
to leave so soon would be inconvenience.,to leave so soon would be an inconvenience.,1,0.075,2.662575424013133,1.6317399989009074,0.2864820496444443
It would be inconvenience to leave so soon.,It would be an inconvenience to leave so soon.,1,0.06976744186046512,2.730015709372545,1.6522759180513844,0.29350913153026875
It would be inconvenience for you to leave so soon.,It would be an inconvenience for you to leave so soon.,1,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
That the Dalai Lama claims Tibet independence disturbs the Chinese government.,That the Dalai Lama claims Tibet independence disturbs the Chinese government.,1,0.0,13.815511557963774,3.716922323369668,1.0
It disturbs the Chinese government that the Dalai Lama claims Tibet independence.,It disturbs the Chinese government that the Dalai Lama claims Tibet independence.,1,0.0,13.815511557963774,3.716922323369668,1.0
I believe the problem to be obvious.,I believe the problem is obvious.,1,0.1388888888888889,2.1041278323445223,1.450561212891246,0.2244854009463711
I believe that the problem is not easy to be obvious.,I believe that the problem is not easy to be obvious.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I believe it to be obvious that the problem is not easy.,I believe it to be obvious that the problem is not easy.,1,0.0,13.815511557963774,3.716922323369668,1.0
I do not think it unreasonable to ask for the return of my subscription.,I do not consider it unreasonable to ask for the return of my subscription.,1,0.09722222222222222,2.42352832914231,1.5567685534922364,0.2608279514701675
He made it clear he would continue to co-operate with the United Nations.,He made it clear he would continue to co-operate with the United Nations.,1,0.0,13.815511557963774,3.716922323369668,1.0
They're not finding it a stress being in the same office.,They're not finding it a stress being in the same office.,1,0.0,13.815511557963774,3.716922323369668,1.0
That you came early surprised me.,That you came early surprised me.,1,0.0,13.815511557963774,3.716922323369668,1.0
It surprised me that you came early.,It surprised me that you came early.,1,0.0,13.815511557963774,3.716922323369668,1.0
Surprised me that you came early.,Surprised me that you came early.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
That Chris knew the answer occurred to Pat.,Chris knew the answer occurred to Pat.,1,0.11627906976744186,2.2617553943437025,1.5039133599857748,0.2427417012205712
It occurred to Pat that Chris knew the answer.,It occurred to Pat that Chris knew the answer.,1,0.0,13.815511557963774,3.716922323369668,1.0
It really freaks me out that we invaded Iraq.,It really freaks me out that we invaded Iraq.,1,0.0,13.815511557963774,3.716922323369668,1.0
That we invaded Iraq really creeps me out.,That we invaded Iraq really creeps me out.,1,0.0,13.815511557963774,3.716922323369668,1.0
That we invaded Iraq really freaks me out.,That we invaded Iraq really freaks me out.,1,0.0,13.815511557963774,3.716922323369668,1.0
It really bites that we invaded Iraq.,It really bites that we invaded Iraq.,1,0.0,13.815511557963774,3.716922323369668,1.0
That Fido barks annoys me.,That Fido barks annoys me.,1,0.0,13.815511557963774,3.716922323369668,1.0
A man came into the room that no one knew.,A man came into the room that no one knew.,1,0.0,13.815511557963774,3.716922323369668,1.0
A man came into the room with blond hair.,A man came into the room with blond hair.,1,0.0,13.815511557963774,3.716922323369668,1.0
I read a book during the vacation which was written by Chomsky.,I read a book during the vacation which was written by Chomsky.,1,0.0,13.815511557963774,3.716922323369668,1.0
Ray found the outcome frustrating.,Ray found the outcome frustrating.,1,0.0,13.815511557963774,3.716922323369668,1.0
Ray found it frustrating that his policies made little impact on poverty.,Ray found it frustrating that his policies made little impact on poverty.,1,0.0,13.815511557963774,3.716922323369668,1.0
I made to settle the matter my objective.,I made to settle the matter my objective.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I made it my objective to settle the matter.,I made it my objective to settle the matter.,1,0.0,13.815511557963774,3.716922323369668,1.0
I made the settlement of the matter my objective.,I made the settlement of the matter my objective.,1,0.0,13.815511557963774,3.716922323369668,1.0
I owe that the jury acquitted me to you.,I owe that the jury acquitted me of this.,0,0.15,2.036876130181435,1.4271916935651758,0.21648870380643143
I owe it to you that the jury acquitted me.,I owe it to you that the jury acquitted me.,1,0.0,13.815511557963774,3.716922323369668,1.0
I owe my acquittal to you.,I owe my acquittal to you.,1,0.0,13.815511557963774,3.716922323369668,1.0
I believe strongly that the world is round.,I believe strongly that the world is round.,1,0.0,13.815511557963774,3.716922323369668,1.0
I believe that the world is round strongly.,I believe that the world is round.,0,0.20930232558139536,1.7540151904015788,1.3243923853607658,0.18131233058129065
It's their teaching material that we're using.,It's their teaching material that we're using.,1,0.0,13.815511557963774,3.716922323369668,1.0
What we're using is their teaching material.,What we're using is their teaching material.,1,0.0,13.815511557963774,3.716922323369668,1.0
Their teaching material is what we are using.,Their teaching material is what we are using.,1,0.0,13.815511557963774,3.716922323369668,1.0
We are using their teaching material.,We are using their teaching material.,1,0.0,13.815511557963774,3.716922323369668,1.0
I share your view but I just wonder why you think that's good.,I share your view but I just wonder why you think that's good.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was the man that bought the articles from him.,It was the man that bought the articles from him.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was then that he felt a sharp pain.,It was then that he felt a sharp pain.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was to the student that the teacher gave the best advice.,It was to the student that the teacher gave the best advice.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was not until I was perhaps twenty-five or thirty that I read and enjoyed them.,It was not until I was perhaps twenty-five or thirty that I read and enjoyed them.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was to finish the homework that John tried.,It was to finish the homework that John tried.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
It is that Bill is honest that John believes.,It is that Bill is honest that John believes.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
It's the second Monday that we get back from Easter holiday.,It's the second Monday that we get back from Easter holiday.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was the girl who kicked the ball.,It was the girl who kicked the ball.,1,0.0,13.815511557963774,3.716922323369668,1.0
It's mainly his attitude which convinced the teacher.,It's mainly his attitude which convinced the teacher.,1,0.0,13.815511557963774,3.716922323369668,1.0
What you want is a little greenhouse.,What you want is a little greenhouse.,1,0.0,13.815511557963774,3.716922323369668,1.0
What's actually happening in London at the moment is immensely exciting.,What's actually happening in London at the moment is immensely exciting.,1,0.0,13.815511557963774,3.716922323369668,1.0
What is to come is in this document.,What is to come is in this document.,1,0.0,13.815511557963774,3.716922323369668,1.0
What I've always tended to do is to do my own stretches at home.,What I've always tended to do is to do my own stretching at home.,1,0.046875,3.1060599528404995,1.7624017569329926,0.3311925330812627
What I meant was that you have done it really well.,What I meant was that you have done it really well.,1,0.0,13.815511557963774,3.716922323369668,1.0
What happened is they caught her without a license.,What happened is they caught her without a license.,1,0.0,13.815511557963774,3.716922323369668,1.0
What the gentleman seemed to be asking is how policy would have differed.,What the gentleman seemed to be asking is how policy would have differed.,1,0.0,13.815511557963774,3.716922323369668,1.0
Insensitive is how I would describe him.,Insensitive is how I would describe him.,1,0.0,13.815511557963774,3.716922323369668,1.0
In the early morning is when I do my best research.,In the early morning is when I do my best research.,1,0.0,13.815511557963774,3.716922323369668,1.0
Wear it like that is what you do.,Wear it like that is what you do.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
